safe_text,label,agreement
user cdc tells healthy adults forget flu vaccine user,1.0,0.6666666666666666
user around like 310 ishh ya mmr,0.0,1.0
user im suspicious vaccine wears way quicker current cdc guidelines suggest,-1.0,0.6666666666666666
rt lion user user user oneshotonelife measles,0.0,0.6666666666666666
hey stupid liberalshear measles diseases somalia cause kids arent vaccinated vaccines prevent disease cause autism,1.0,1.0
dont believe science dont believe evolution climate change gmo safety vaccine safety belief without evidence faith,1.0,0.6666666666666666
measles debate continues tnx svu svu,0.0,1.0
100 blame people vaccinating children reason different illnesses making come back,1.0,0.6666666666666666
waiting elderly woman mentally disabled kids bus stop padadena woman caused corrupt gov vaccination wtf,0.0,0.6666666666666666
user nationalism infantile disease measles humanityeinstein true,0.0,1.0
baby first set vaccines hope become crazy today sorry sarai happen love u though,1.0,1.0
pfisd sup bringing flu vaccine kids areschool free kicktheflu e3alliance,1.0,1.0
texans attending softball tournament kansas possibly exposed measles austin txap texas health,0.0,1.0
user 1the flu vaccine first sign indoctrinated system 2flu vaccines worst 3live virus dead,-1.0,1.0
sun ra measles,0.0,1.0
hopefully kids sake thats norovirusbowlcut vaccine,1.0,0.6666666666666666
user innovative vaccine action plan sept agenda european health ministers immunizeeurope,1.0,0.6666666666666666
user average people complain live longer releasing tension increases immunity boosts health,0.0,1.0
immunization records childrens doctors,0.0,1.0
crazy potus officials still call parents vaccinate children 21st century healthyea,1.0,1.0
rt user vital signs prevention shingles vaccine shown safe,1.0,0.6666666666666666
user study hpv vaccine safe linked fainting skin infections user user,0.0,0.6666666666666666
baby boy got vaccine today cried little lollipop got whipped,1.0,0.6666666666666666
vaccinate children people thats fucking disgusting,1.0,1.0
hope immunizations date miami childrens museum pic,1.0,1.0
measles outbreak dland still good enough attendance raise ticket prices hahah oh,0.0,1.0
user user adopted baby full bred german shepherd owners didnt vaccinate got parvo said,0.0,1.0
refugeecrisis imagine many people never vaccinated disease eu,0.0,0.6666666666666666
whats hockey players getting mumps arent supposed get vaccines child counteract getting mmrshots,1.0,0.6666666666666666
dont vaccinate kids 5worddealbreakers wtf,-1.0,0.3333333333333333
user user nurse working iron masters degree w public health emphasis ask feel vaccinations,1.0,0.6666666666666666
number measles cases surges 91 california 79 wednesday state health department says,0.0,1.0
user user user impacts stats health care laws reporting immunizations etc,0.0,1.0
concerns measles increase awareness immunization importance,1.0,1.0
dont vaccinate kids youre fuckin retard,1.0,1.0
user user andreaed said measles dont fucks,0.0,1.0
worst tweet user vaccines protect babies discover answers vaccinesnova 910 user pbs,1.0,0.6666666666666666
user gop stop blaming immigrants first ebola measles diseasesbrought ancestorsainf,0.0,0.6666666666666666
dont wanna go work today said little peggy ann mckay measles mumps rash gosh 13 bumps,0.0,1.0
update boxer feinstein call end californias vaccine exemptions,0.0,0.6666666666666666
florida doh offers free backtoschool immunizations students dislike actually going back,1.0,0.6666666666666666
mmr trombones sun bowl stadium university texas el paso,0.0,1.0
roald dahls heartbreaking take vaccines vaccine medicine health,0.0,0.6666666666666666
mmr,0.0,1.0
fear free visits involve food mischief baby food gave vaccines veterinarian petcare user,1.0,0.6666666666666666
uc system require measles shots,1.0,0.6666666666666666
hi im idiot parent didnt vaccinate kid think causes autism may paraphrasing,-1.0,0.3333333333333333
dont get flying cars endemic measles back future one job,1.0,0.6666666666666666
user youre really gonna let inject virus dont contract virus vaccines safe,-1.0,1.0
user measles case reported lancastercounty pa details,0.0,1.0
user ellen ur bitch could u promote flushot vaccination ur show u dam well unsafe dont work,-1.0,1.0
time 4month physical immunizations checkup baby babysalazar lifeafternicu preemie,1.0,1.0
disappointingterrifying user 1 5 millennials surveyed believe vaccines cause autism,-1.0,0.3333333333333333
sell guns walmart dont vaccinate kids pertussis good strategy go extinct,1.0,1.0
user loooking trusted mmr pro status member whos selling coins follow dm,0.0,1.0
user user vaccine weakened agent disease immune system learn fight body,1.0,1.0
user everyone else vaccine whos spreading also risks looked,-1.0,0.6666666666666666
user whats advice measles vaccine kids lt1yr earlier mmr recd intl travel protect outbreak,0.0,0.6666666666666666
measles killed multiple times oregon trail game back elementary school dysentery,0.0,1.0
us fed judge upholds state law requiring vaccinations eliminating exemptions based parents stupid beliefs,1.0,0.6666666666666666
another outbreak measles cases could double ebolastricken countries via user,0.0,1.0
like google measles asking nurse,0.0,1.0
user vaccine injuries studied try lessen collateral damage stopping vaccination period kills magnitudes,1.0,1.0
flu vaccine may soon required 150000 kids nyc details next user,0.0,0.6666666666666666
vaccinations 5 mmr free noesocute sanfrancisco noe cute sign,0.0,0.6666666666666666
measles far yay disneyland user,0.0,1.0
tuberculosis exclusive clips forgotten plague tb measles,1.0,0.6666666666666666
large measles outbreak traced disneyland declared california health officials declared end,0.0,1.0
user heard mmr morning bizzarefiles,0.0,1.0
user user hangover like disease u build immunity lol,0.0,1.0
user ppl dumb often ppl dont vaccinate kids,1.0,1.0
user still say damn measles brought socalled children central america obama told come,0.0,0.6666666666666666
user health dept warns super bowl visitors may exposed measles yikes,0.0,1.0
either measles died idk send snacks pls,0.0,1.0
lesson learned vaccinate kids mumps,1.0,0.6666666666666666
mmr carnival 40 3 yr old a1 year old ride rides learning church encourages tweeting shitty carnival priceless,0.0,1.0
trying win back kids trust surprised vaccinations afternoon molly,1.0,1.0
respect ur religious beliefs jeopardize safety herd immunity stop,1.0,0.6666666666666666
amnews hiv vaccine reality 2030 bill gates million people died disease bill gates,1.0,0.6666666666666666
parents dont vaccinate kids table open discussion pt measles today btw smdh,0.0,0.6666666666666666
free backtoschool immunizations irving dallas,1.0,0.6666666666666666
whats worse getting measles shot going hospital thewalkingdead,0.0,0.6666666666666666
vaccinate damn children pls,1.0,1.0
user measles cases surging vaccination rates dropping via user bc people r stupid,1.0,0.6666666666666666
disneyland measles outbreak includes traveler grays harbor teen least 17 people confirmed,0.0,1.0
sb1095 engross volunteer immunity providing exemption liability certain acts effective date,0.0,0.6666666666666666
jim carey jenny mccarthy cause 1st confirmed measles death us 12 years thanks,1.0,0.6666666666666666
good back user user hookem genetics vaccines health,0.0,0.6666666666666666
parents refuse vaccinate kids measles think 720 tomorrowuser user,1.0,0.6666666666666666
health department offers hepatitis vaccinations patrons southpark restaurant mecklenburg county health,0.0,0.6666666666666666
bumps chin like sucking dick measles,0.0,1.0
conn expanding childhood vaccination program hartford conn ap connecticut department public health,0.0,0.6666666666666666
user columbia health department plans holding community clinics long type vaccination,0.0,0.6666666666666666
user autism amp relation use fetal cells vaccines please note,-1.0,0.6666666666666666
study link mmr vaccine autism new study finds measlesmumpsrubella vaccination commonly,1.0,1.0
dont vaccinate kids jesus going teach daughter twerk,1.0,1.0
user user user user school immunization requirements different issue sb277,0.0,1.0
mmmmmhmmmm sick kids kids tried immunize flu shot nooooooooo,1.0,1.0
user really dont get antivax nonsense vaccinateyourchildren stopwiththestupid child save may,1.0,1.0
silly hollywood logic vaccines bad amp dangerous kids botox ok,1.0,1.0
dr reveals truth vaccines,-1.0,0.6666666666666666
proudly stand general decency children vaccinated,1.0,1.0
scary user measles,0.0,1.0
user user yuppers 16 matter much data put front vaccinate child value life,1.0,1.0
come refuse vaccinate child dog,0.0,1.0
cdc recommends getting vaccinated viruses spreading season different,1.0,1.0
babies get kinds immunization shots shame dont one keep becoming teenagers attitude,1.0,1.0
really bad news public health chris christie makes vaccine issue partisan user,1.0,0.6666666666666666
user measles shots,1.0,0.6666666666666666
sick pneumonia h1n1 measles rtuser came w sick idea,0.0,0.6666666666666666
user expenditure money comparable capital crime doesnt rfk jr vaccine lies spread something,-1.0,0.3333333333333333
im subscribing panic du jour measles remember ebola,0.0,1.0
aids n hiv new vaccine boosts bodys immunity could lead cure disease researchers said,1.0,1.0
user ask doc measles called measles curious,0.0,0.6666666666666666
ppl aware majority kids got measles disneyland unvaccinated means ur vaxx kids danger stfu,0.0,0.6666666666666666
mmr school opening 2 hours late cares begins 9,0.0,1.0
vaccine preventable deaths gun preventable death peasinapod,1.0,1.0
infowars pictures presents mmr measles mumps ruebella coming soon firstworld country near,0.0,0.6666666666666666
vaccinate children amp stop spread measles protect kids measlesoutbreak,1.0,1.0
sa health agency disagrees w da nico lahood says vaccines dont cause autism via mysa,1.0,0.6666666666666666
dont vaccinate kids trendy amp arent fully informed putting child danger,1.0,0.6666666666666666
couple work 2 turn myriad forms kids school vaccination watched illegals waved thru forms needed,1.0,0.6666666666666666
also even vaccines caused autism dont would rather child autism dead child guys act like autism,1.0,1.0
circumcising ear piercing parental choices vaccinating children shouldnt choice affects health others,1.0,1.0
wa currently allows vaccine exemptions medical personal religious beliefs 1 might removed ill explain 6,-1.0,0.6666666666666666
measles spreading antivaccine movement cause,1.0,1.0
supposed argue childhood immunizations thats opinion save lives people dont understand,1.0,1.0
crazy diseases happen cause mfk owns medical vaccine companies make hella money insurance people aint tryna doe hustle,-1.0,0.3333333333333333
user measles polio plotting demise speak,0.0,0.6666666666666666
user 4 important questions measles b4 vax measles affect pregnancies,0.0,1.0
user user user comes immunizations original argument thing,0.0,0.6666666666666666
dont vaccinate children preventable diseases whatever reason youre danger us fail,1.0,1.0
today feed selling twitter fame cancer cures amp vaccine injury lawsuits need lot coffee wade much bullshit,0.0,0.6666666666666666
